,x_test,y_test
0,-20.0,-0.7252322107654202
1,-19.966638865721436,-1.0021149021743485
2,-19.93327773144287,-1.1756989580936403
3,-19.76647206005004,-0.8388771989493256
4,-19.733110925771477,-0.7314291651110075
5,-19.66638865721435,-0.3058472889352303
6,-19.63302752293578,-0.22917260791798538
7,-19.599666388657212,-0.14320947797631645
8,-19.566305254378648,0.025253461945222905
9,-19.532944120100083,0.06534131184576711
10,-19.49958298582152,0.21037426147315066
11,-19.466221851542954,0.23498539036059646
12,-19.43286071726439,0.31217821381833555
13,-19.33277731442869,0.4214723428909614
14,-19.232693911592996,0.47093192305161935
15,-19.19933277731443,0.41666926034524776
16,-19.16597164303586,0.2973522680131701
17,-19.065888240200167,0.21197601091448515
18,-18.999165971643038,-0.1137212889640027
19,-18.899082568807337,-0.2177236634539427
20,-18.865721434528773,-0.29048691601278986
21,-18.798999165971644,-0.34989636991882495
22,-18.76563803169308,-0.4487032401173861
23,-18.73227689741451,-0.3503035193596976
24,-18.698915763135943,-0.321741819217208
25,-18.632193494578814,-0.2582230743221526
26,-18.59883236030025,-0.008314601778002972
27,-18.565471226021685,0.006350027444215575
28,-18.498748957464556,0.3119209760824321
29,-18.46538782318599,0.605874965940636
30,-18.43202668890742,0.794264533542628
31,-18.398665554628856,0.9826538797172774
32,-18.36530442035029,0.9575989662369597
33,-18.331943286071727,0.9475160818402635
34,-18.231859883236027,1.0411863988665901
35,-18.198498748957462,1.0367638869478646
36,-18.165137614678898,1.0381739833949457
37,-18.065054211843204,0.9730655197703472
38,-18.03169307756464,1.0361786913676527
39,-17.99833194328607,1.0058831077458426
40,-17.964970809007504,0.9654191114707306
41,-17.93160967472894,1.0198756985300845
42,-17.898248540450375,0.9460007169433323
43,-17.86488740617181,1.0473048975540191
44,-17.831526271893246,0.9924123708424056
45,-17.764804003336117,0.9970271699825609
46,-17.631359466221852,0.4336185479858501
47,-17.56463719766472,-0.23648796412785725
48,-17.53127606338615,-0.369430973106326
49,-17.497914929107587,-0.34972719791084667
50,-17.464553794829023,-0.19928274804265655
51,-17.431192660550458,-0.15492300970203138
52,-17.397831526271894,0.04907598837608144
53,-17.36447039199333,0.10871914682269193
54,-17.331109257714765,-0.040049453995494644
55,-17.26438698915763,-0.5837512057023623
56,-17.231025854879064,-0.9651128500356803
57,-17.164303586321935,-2.1153215138636035
58,-17.13094245204337,-2.6142733275290717
59,-17.064220183486242,-3.593009001911536
60,-17.030859049207674,-3.8759748947689454
61,-16.96413678065054,-4.303937641622261
62,-16.930775646371977,-4.214927430486218
63,-16.897414512093412,-4.189552599687843
64,-16.83069224353628,-3.587841402415295
65,-16.797331109257712,-3.2919699859396525
66,-16.663886572143454,-1.9436186506097886
67,-16.53044203502919,-0.8079697990903795
68,-16.430358632193496,-0.32075075010171655
69,-16.36363636363636,-0.10940529530971455
70,-16.330275229357795,-0.03687900325490294
71,-16.263552960800666,0.07735286129708803
72,-16.230191826522102,0.11465821851501681
73,-16.196830692243537,0.0892182444829844
74,-16.13010842368641,0.026928637624496612
75,-16.09674728940784,0.0931765058054255
76,-16.030025020850708,0.03268347180711455
77,-15.963302752293576,-0.02546888557215235
78,-15.929941618015011,-0.03789428771742405
79,-15.86321934945788,-0.1231548060435112
80,-15.79649708090075,-0.0946075736402027
81,-15.696413678065056,0.15911227323298605
82,-15.596330275229356,0.3694668948885365
83,-15.562969140950791,0.3827845110218485
84,-15.529608006672227,0.44350356108099886
85,-15.496246872393662,0.4869146065030513
86,-15.462885738115098,0.5080269866271965
87,-15.429524603836532,0.5861472584444002
88,-15.329441201000833,0.4695126787027697
89,-15.262718932443704,0.39960235034377434
90,-15.129274395329439,-0.30347310219863644
91,-15.095913261050875,-0.37107648018164463
92,-15.06255212677231,-0.4197240706261941
93,-15.029190992493746,-0.5295514604453244
94,-14.89574645537948,-0.5914053235234322
95,-14.862385321100916,-0.49518927125429385
96,-14.829024186822352,-0.39356700868964317
97,-14.728940783986657,-0.14734866136824287
98,-14.662218515429528,0.07468020821614912
99,-14.628857381150961,0.27718008994025056
100,-14.595496246872393,0.4261165949180059
101,-14.46205170975813,0.8199482746308066
102,-14.428690575479564,0.9390242850163798
103,-14.395329441201,1.0122889287734338
104,-14.361968306922435,0.9759200471051978
105,-14.32860717264387,1.0193605631857792
106,-14.295246038365306,0.9069608023705695
107,-14.228523769808175,0.9809640710097539
108,-14.195162635529606,1.069404338869463
109,-14.161801501251041,0.9090892776773021
110,-14.028356964136783,0.9903749359461039
111,-13.994995829858214,1.0007374622520968
112,-13.961634695579649,1.0810895001112035
113,-13.894912427022518,0.5782474898975796
114,-13.861551292743954,0.21759112590598162
115,-13.794829024186823,-0.2465828318045363
116,-13.761467889908259,-0.44119027501046626
117,-13.728106755629689,-0.4722218076116895
118,-13.694745621351124,-0.6178497129157474
119,-13.594662218515428,-0.5803861175667465
120,-13.561301084236861,-0.44101745878700127
121,-13.494578815679732,-0.36817474627473334
122,-13.394495412844037,-0.456986281236568
123,-13.327773144286908,-0.7029127196332341
124,-13.294412010008338,-0.7730817429462471
125,-13.261050875729774,-0.8013230009086018
126,-13.227689741451208,-0.7794153985436743
127,-13.194328607172643,-0.7917795754476493
128,-13.094245204336948,-0.5891123190629336
129,-13.060884070058384,-0.4691339135608837
130,-13.027522935779814,-0.32952322952958707
131,-12.92743953294412,-0.039425976630894234
132,-12.894078398665556,-0.03601868555672714
133,-12.860717264386992,0.06564025207735688
134,-12.793994995829857,0.0709715678537852
135,-12.760633861551291,0.13103061580333975
136,-12.660550458715598,0.17214978557498967
137,-12.593828190158467,0.10082088548395282
138,-12.560467055879903,0.2754853003142334
139,-12.527105921601333,0.3515064832070514
140,-12.493744787322768,0.37949380459601667
141,-12.393661384487073,0.509175989535176
142,-12.26021684737281,0.5661289873507077
143,-12.226855713094245,0.6051665045218907
144,-12.160133444537117,0.42734594143601784
145,-12.126772310258547,0.4019044462522461
146,-12.093411175979982,0.29431672424100863
