,x_test,y_test
0,-20.0,-0.7491698425416263
1,-19.966638865721436,-1.0171114401212369
2,-19.93327773144287,-1.1752135098113015
3,-19.899916597164303,-1.2112246553788193
4,-19.866555462885735,-1.1259316559287043
5,-19.799833194328606,-1.1163125178065592
6,-19.76647206005004,-0.8807521067324592
7,-19.733110925771477,-0.6782480343825512
8,-19.699749791492913,-0.5507902875989511
9,-19.66638865721435,-0.3856710113929489
10,-19.63302752293578,-0.2741673768988655
11,-19.599666388657212,-0.19157216502841037
12,-19.566305254378648,-0.087211765347364
13,-19.532944120100083,0.09249925206088085
14,-19.49958298582152,0.18308482964928674
15,-19.466221851542954,0.25461900796882
16,-19.43286071726439,0.4118852741655783
17,-19.399499582985822,0.37859137479524413
18,-19.366138448707257,0.4525931773591169
19,-19.33277731442869,0.49515049202255257
20,-19.299416180150125,0.407614471400347
21,-19.26605504587156,0.41289830874017586
22,-19.232693911592996,0.5167460840414038
23,-19.19933277731443,0.3692723986027155
24,-19.132610508757296,0.3616346737301639
25,-19.065888240200167,0.2224667816736566
26,-19.032527105921602,0.0938906966085336
27,-18.965804837364473,-0.0657012071397363
28,-18.899082568807337,-0.21233722685183734
29,-18.798999165971644,-0.360668004176593
30,-18.76563803169308,-0.27160377915367706
31,-18.73227689741451,-0.3348098480386029
32,-18.698915763135943,-0.3196050353719051
33,-18.66555462885738,-0.20343864409197543
34,-18.59883236030025,-0.047226989939066724
35,-18.53211009174312,0.1563342749579773
36,-18.498748957464556,0.36289479620235493
37,-18.46538782318599,0.5257456546716835
38,-18.43202668890742,0.7243325243389048
39,-18.331943286071727,0.968134070734297
40,-18.29858215179316,0.9881189407819128
41,-18.165137614678898,0.9902064634337068
42,-18.131776480400333,1.0019048243525543
43,-18.09841534612177,1.0133428087307026
44,-18.065054211843204,1.0510368159577714
45,-17.99833194328607,1.0061016409229835
46,-17.898248540450375,1.0000183433722467
47,-17.79816513761468,1.0138352998213955
48,-17.73144286905755,0.9824456344063882
49,-17.69808173477898,1.0323260911693823
50,-17.664720600500416,0.9566420140785598
51,-17.56463719766472,-0.24285856495061625
52,-17.464553794829023,-0.29398928471916175
53,-17.397831526271894,-0.0067861638628480036
54,-17.331109257714765,0.029574129079702405
55,-17.2977481234362,-0.1827365764720066
56,-17.1976647206005,-1.4368582548536126
57,-17.164303586321935,-2.0104536850202948
58,-17.13094245204337,-2.6005158581526593
59,-17.097581317764806,-3.0864893195853313
60,-16.99749791492911,-4.159867864412579
61,-16.96413678065054,-4.307579150890072
62,-16.930775646371977,-4.248667802475575
63,-16.897414512093412,-4.176317134776519
64,-16.864053377814848,-3.8776584184916985
65,-16.83069224353628,-3.572300624763193
66,-16.797331109257712,-3.2829316370560555
67,-16.763969974979148,-2.912294621390219
68,-16.730608840700583,-2.5717971189172153
69,-16.597164303586325,-1.2195941567278257
70,-16.563803169307757,-1.1019926142662446
71,-16.53044203502919,-0.8554092603240496
72,-16.497080900750625,-0.5603639887476285
73,-16.430358632193496,-0.3294661582210836
74,-16.39699749791493,-0.17413656143481104
75,-16.330275229357795,0.08691101234768481
76,-16.263552960800666,0.07638171226675722
77,-16.163469557964973,0.12889960288253532
78,-16.09674728940784,-0.012375004833250894
79,-16.063386155129272,0.04518330057219841
80,-16.030025020850708,0.03545636000015305
81,-15.996663886572144,0.014573956631320328
82,-15.963302752293576,-0.06719276288449066
83,-15.929941618015011,-0.04283171034041335
84,-15.86321934945788,-0.027834365348624178
85,-15.829858215179314,-0.06226847058289854
86,-15.763135946622185,-0.01652710050407376
87,-15.663052543786486,0.2167531649255872
88,-15.562969140950791,0.38806834739940815
89,-15.529608006672227,0.44776149483226657
90,-15.462885738115098,0.6436295816405992
91,-15.329441201000833,0.5559980229640272
92,-15.296080066722268,0.4883244733833673
93,-15.262718932443704,0.304672198509748
94,-15.22935779816514,0.22356425860207735
95,-15.162635529608005,-0.1048663789973312
96,-15.029190992493746,-0.6169305380194813
97,-14.995829858215181,-0.6739556764415253
98,-14.92910758965805,-0.6639363974851592
99,-14.829024186822352,-0.4865256661921021
100,-14.795663052543787,-0.3354236526824338
101,-14.695579649708092,-0.00892007508223741
102,-14.662218515429528,0.12199855865720394
103,-14.628857381150961,0.2642719102433297
104,-14.562135112593829,0.5458194030916956
105,-14.528773978315265,0.6444174356727306
106,-14.495412844036695,0.7340868489383652
107,-14.46205170975813,0.7731257116749695
108,-14.26188490408674,0.9820356604751654
109,-14.161801501251041,0.9837704143744881
110,-14.128440366972477,1.1292631058820672
111,-14.061718098415348,1.1046327543612138
112,-13.961634695579649,1.0556428026699267
113,-13.894912427022518,0.5961217275714286
114,-13.861551292743954,0.29055289293500824
115,-13.82819015846539,-0.03558911027409247
116,-13.794829024186823,-0.25091377778642565
117,-13.761467889908259,-0.36106178417849144
118,-13.728106755629689,-0.539799649344036
119,-13.694745621351124,-0.6138271644945672
120,-13.66138448707256,-0.6059368201356241
121,-13.628023352793996,-0.5838258377221537
122,-13.561301084236861,-0.35757670814955467
123,-13.427856547122602,-0.4557282542325707
124,-13.394495412844037,-0.5210847680068083
125,-13.361134278565473,-0.5520376305869261
126,-13.327773144286908,-0.6673760119452712
127,-13.227689741451208,-0.9035673720231229
128,-13.194328607172643,-0.7254887682475245
129,-13.127606338615514,-0.6043617405948145
130,-12.99416180150125,-0.14195929615332517
131,-12.960800667222685,-0.14951319720862885
132,-12.92743953294412,0.02223977092055511
133,-12.860717264386992,0.0009274797136665236
134,-12.827356130108422,0.07922288499703076
135,-12.760633861551291,0.10907666751211251
136,-12.727272727272727,0.12791311888203874
137,-12.693911592994162,0.13582655277285638
138,-12.593828190158467,0.14332387846281416
139,-12.527105921601333,0.22743339834302892
140,-12.493744787322768,0.311950330923713
141,-12.360300250208509,0.4769545801415013
142,-12.326939115929944,0.4993942202532357
143,-12.293577981651378,0.5139059621092825
144,-12.26021684737281,0.5899288676133749
145,-12.226855713094245,0.6033995848145413
146,-12.193494578815681,0.5210714583913602
147,-12.126772310258547,0.37023502632326005
148,-12.093411175979982,0.36523306448476334
149,-12.060050041701416,0.3561710221596017
150,-11.993327773144287,0.18530281908014706
151,-11.959966638865719,0.09611387422388575
152,-11.926605504587155,0.043847080850241624
153,-11.89324437030859,0.08160884398358959
154,-11.826522101751458,0.10489637864669786
155,-11.793160967472893,-0.03887050416466621
156,-11.726438698915764,0.0932767601311485
157,-11.659716430358632,0.0616654970750434
158,-11.626355296080067,0.12029471770286199
159,-11.592994161801503,0.1822998480031864
160,-11.559633027522935,0.0814863017758444
161,-11.52627189324437,0.06605672097674266
162,-11.426188490408675,-0.22346357185298354
163,-11.326105087572977,-0.5769361150304226
164,-11.292743953294412,-0.8471307863956649
165,-11.259382819015844,-0.9636252167719915
166,-11.22602168473728,-1.1238849302301948
167,-11.192660550458715,-1.2881282063931527
168,-11.15929941618015,-1.335942273290752
169,-11.125938281901586,-1.3497055748480193
170,-11.092577147623022,-1.4430181539060598
171,-11.059216013344454,-1.4449909121221398
172,-10.959132610508755,-1.2669959045210972
173,-10.92577147623019,-1.0829495554686273
174,-10.892410341951624,-0.9034709509723813
175,-10.79232693911593,-0.43401165497618566
176,-10.758965804837363,-0.35874248983337764
177,-10.725604670558798,-0.2116937829172743
178,-10.658882402001666,0.012141020780344444
179,-10.625521267723101,-0.06413251210396383
180,-10.558798999165973,0.08963630368382013
181,-10.525437864887408,0.01107350558957318
182,-10.391993327773147,0.26790017601673133
183,-10.358632193494579,0.24622558668771619
184,-10.325271059216014,0.3438348174059476
185,-10.29190992493745,0.44501861444777935
186,-10.258548790658883,0.546118759474021
187,-10.19182652210175,0.8233700299167277
188,-10.158465387823185,1.0060225531433753
189,-10.058381984987488,0.9415999886523033
190,-10.025020850708923,1.0118731888804824
191,-9.991659716430359,0.9477733828089832
